Datum;Sales;
22.05.2024;6,00;
24.05.2024;2,00;
28.05.2024;1,00;
31.05.2024;2,00;
03.06.2024;1,00;
03.06.2024;1,00;
03.06.2024;1,00;
03.06.2024;1,00;
03.06.2024;1,00;
04.06.2024;1,00;
05.06.2024;1,00;
11.06.2024;1,00;
11.06.2024;1,00;
11.06.2024;1,00;
12.06.2024;1,00;
13.06.2024;1,00;
17.06.2024;1,00;
17.06.2024;1,00;
17.06.2024;1,00;
18.06.2024;1,00;
24.06.2024;1,00;
24.06.2024;1,00;
25.06.2024;1,00;
26.06.2024;1,00;
26.06.2024;1,00;
28.06.2024;1,00;
05.07.2024;1,00;
07.07.2024;1,00;
08.07.2024;1,00;
08.07.2024;1,00;
09.07.2024;1,00;
16.07.2024;1,00;
17.07.2024;1,00;
22.07.2024;1,00;
22.07.2024;1,00;
25.07.2024;1,00;
25.07.2024;2,00;
25.07.2024;1,00;
26.07.2024;1,00;
26.07.2024;1,00;
29.07.2024;1,00;
31.07.2024;1,00;
06.08.2024;1,00;
07.08.2024;2,00;
07.08.2024;1,00;
09.08.2024;1,00;
12.08.2024;1,00;
12.08.2024;1,00;
12.08.2024;1,00;
12.08.2024;1,00;
13.08.2024;1,00;
13.08.2024;1,00;
14.08.2024;1,00;
16.08.2024;1,00;
19.08.2024;1,00;
20.08.2024;1,00;
20.08.2024;1,00;
21.08.2024;1,00;
22.08.2024;1,00;
26.08.2024;1,00;
26.08.2024;1,00;
27.08.2024;1,00;
28.08.2024;1,00;
28.08.2024;1,00;
29.08.2024;1,00;
29.08.2024;1,00;
30.08.2024;1,00;
30.08.2024;1,00;
02.09.2024;1,00;
02.09.2024;1,00;
02.09.2024;2,00;
02.09.2024;1,00;
03.09.2024;3,00;
04.09.2024;1,00;
05.09.2024;1,00;
05.09.2024;1,00;
11.09.2024;1,00;
11.09.2024;1,00;
12.09.2024;1,00;
16.09.2024;1,00;
17.09.2024;1,00;
17.09.2024;1,00;
17.09.2024;1,00;
18.09.2024;1,00;
22.09.2024;1,00;
22.09.2024;1,00;
22.09.2024;1,00;
23.09.2024;1,00;
23.09.2024;1,00;
23.09.2024;1,00;
23.09.2024;1,00;
25.09.2024;1,00;
30.09.2024;1,00;
30.09.2024;1,00;
30.09.2024;1,00;
01.10.2024;1,00;
02.10.2024;2,00;
07.10.2024;1,00;
07.10.2024;1,00;
08.10.2024;1,00;
09.10.2024;1,00;
10.10.2024;1,00;
10.10.2024;1,00;
14.10.2024;1,00;
14.10.2024;1,00;
14.10.2024;1,00;
16.10.2024;1,00;
16.10.2024;1,00;
17.10.2024;1,00;
17.10.2024;1,00;
21.10.2024;1,00;
21.10.2024;1,00;
21.10.2024;1,00;
23.10.2024;2,00;
24.10.2024;4,00;
28.10.2024;1,00;
29.10.2024;1,00;
30.10.2024;1,00;
30.10.2024;1,00;
31.10.2024;1,00;
31.10.2024;1,00;
04.11.2024;1,00;
04.11.2024;1,00;
04.11.2024;2,00;
05.11.2024;1,00;
05.11.2024;1,00;
05.11.2024;1,00;
05.11.2024;1,00;
05.11.2024;1,00;
05.11.2024;1,00;
05.11.2024;1,00;
07.11.2024;1,00;
07.11.2024;1,00;
07.11.2024;1,00;
10.11.2024;1,00;
10.11.2024;1,00;
11.11.2024;1,00;
12.11.2024;1,00;
12.11.2024;1,00;
12.11.2024;1,00;
12.11.2024;1,00;
12.11.2024;1,00;
13.11.2024;1,00;
13.11.2024;1,00;
18.11.2024;1,00;
18.11.2024;1,00;
19.11.2024;1,00;
19.11.2024;1,00;
19.11.2024;1,00;
20.11.2024;1,00;
20.11.2024;1,00;
20.11.2024;1,00;
20.11.2024;1,00;
20.11.2024;1,00;
20.11.2024;1,00;
21.11.2024;1,00;
21.11.2024;1,00;
22.11.2024;1,00;
22.11.2024;1,00;
23.11.2024;1,00;
25.11.2024;1,00;
25.11.2024;1,00;
25.11.2024;1,00;
25.11.2024;1,00;
26.11.2024;2,00;
27.11.2024;1,00;
28.11.2024;1,00;
28.11.2024;1,00;
28.11.2024;1,00;
28.11.2024;1,00;
29.11.2024;1,00;
29.11.2024;1,00;
29.11.2024;1,00;
02.12.2024;1,00;
02.12.2024;1,00;
02.12.2024;1,00;
02.12.2024;1,00;
02.12.2024;1,00;
02.12.2024;1,00;
02.12.2024;1,00;
02.12.2024;1,00;
02.12.2024;1,00;
02.12.2024;1,00;
02.12.2024;1,00;
02.12.2024;1,00;
02.12.2024;1,00;
02.12.2024;1,00;
03.12.2024;1,00;
04.12.2024;1,00;
04.12.2024;1,00;
04.12.2024;1,00;
05.12.2024;1,00;
05.12.2024;1,00;
09.12.2024;2,00;
09.12.2024;1,00;
09.12.2024;1,00;
09.12.2024;1,00;
10.12.2024;1,00;
12.12.2024;1,00;
13.12.2024;1,00;
13.12.2024;1,00;
16.12.2024;1,00;
16.12.2024;1,00;
16.12.2024;1,00;
17.12.2024;1,00;
17.12.2024;1,00;
17.12.2024;1,00;
19.12.2024;1,00;
19.12.2024;1,00;
19.12.2024;1,00;
02.01.2025;1,00;
02.01.2025;1,00;
02.01.2025;1,00;
02.01.2025;1,00;
03.01.2025;1,00;
06.01.2025;1,00;
06.01.2025;1,00;
06.01.2025;1,00;
08.01.2025;1,00;
08.01.2025;1,00;
10.01.2025;1,00;
13.01.2025;1,00;
13.01.2025;1,00;
14.01.2025;1,00;
14.01.2025;1,00;
14.01.2025;1,00;
14.01.2025;1,00;
15.01.2025;1,00;
17.01.2025;1,00;
19.01.2025;1,00;
19.01.2025;1,00;
19.01.2025;1,00;
19.01.2025;1,00;
19.01.2025;1,00;
20.01.2025;1,00;
20.01.2025;1,00;
22.01.2025;1,00;
23.01.2025;1,00;
23.01.2025;1,00;
25.01.2025;1,00;
27.01.2025;1,00;
27.01.2025;1,00;
29.01.2025;1,00;
30.01.2025;1,00;
31.01.2025;1,00;
03.02.2025;1,00;
04.02.2025;1,00;
04.02.2025;1,00;
04.02.2025;1,00;
06.02.2025;1,00;
07.02.2025;1,00;
11.02.2025;1,00;
12.02.2025;1,00;
12.02.2025;1,00;
12.02.2025;1,00;
13.02.2025;1,00;
17.02.2025;1,00;
17.02.2025;1,00;
18.02.2025;1,00;
18.02.2025;1,00;
19.02.2025;1,00;
19.02.2025;2,00;
20.02.2025;1,00;
20.02.2025;1,00;
21.02.2025;1,00;
24.02.2025;1,00;
25.02.2025;1,00;
27.02.2025;1,00;
27.02.2025;1,00;
03.03.2025;1,00;
03.03.2025;1,00;
05.03.2025;1,00;
06.03.2025;1,00;
07.03.2025;2,00;
10.03.2025;1,00;
11.03.2025;1,00;
11.03.2025;1,00;
12.03.2025;3,00;
12.03.2025;1,00;
14.03.2025;1,00;
16.03.2025;1,00;
18.03.2025;1,00;
18.03.2025;1,00;
24.03.2025;1,00;
24.03.2025;1,00;
24.03.2025;1,00;
25.03.2025;1,00;
26.03.2025;1,00;
27.03.2025;1,00;
27.03.2025;1,00;
27.03.2025;3,00;
31.03.2025;1,00;
01.04.2025;1,00;
04.04.2025;1,00;
07.04.2025;1,00;
07.04.2025;1,00;
07.04.2025;1,00;
08.04.2025;3,00;
08.04.2025;1,00;
08.04.2025;1,00;
09.04.2025;1,00;
11.04.2025;1,00;
11.04.2025;2,00;
14.04.2025;1,00;
15.04.2025;1,00;
17.04.2025;1,00;
19.04.2025;1,00;
22.04.2025;1,00;
23.04.2025;1,00;
25.04.2025;1,00;
25.04.2025;1,00;
28.04.2025;1,00;
28.04.2025;1,00;
28.04.2025;1,00;
29.04.2025;1,00;
05.05.2025;1,00;
06.05.2025;1,00;
